loss,ppl,wps,ups,wpb,bsz,num_updates,lr,gnorm,clip,oom,sample_size
9.151,568.31,4561,1.3,3619,150,306,0.25,0.815,100%,0.0,3619.003267973856
9.142,565.11,4561,1.3,3619,150,307,0.25,0.814,100%,0.0,3618.941368078176
9.140,564.31,4560,1.3,3619,150,308,0.25,0.813,100%,0.0,3618.8603896103896
9.136,562.65,4562,1.3,3620,150,309,0.25,0.812,100%,0.0,3620.0226537216827
9.133,561.42,4562,1.3,3621,150,310,0.25,0.810,100%,0.0,3620.8870967741937
9.132,560.94,4562,1.3,3621,150,311,0.25,0.808,100%,0.0,3620.942122186495
9.129,560.08,4562,1.3,3621,150,312,0.25,0.806,100%,0.0,3620.605769230769
9.129,559.84,4561,1.3,3620,149,313,0.25,0.805,100%,0.0,3620.038338658147
9.125,558.18,4562,1.3,3621,149,314,0.25,0.803,100%,0.0,3621.1528662420383
9.122,556.99,4563,1.3,3622,149,315,0.25,0.801,100%,0.0,3621.7174603174603
9.111,552.97,4563,1.3,3622,150,316,0.25,0.802,100%,0.0,3621.8670886075947
9.108,551.87,4564,1.3,3623,150,317,0.25,0.801,100%,0.0,3622.8895899053628
9.108,551.71,4563,1.3,3622,150,318,0.25,0.799,100%,0.0,3621.896226415094
9.107,551.35,4562,1.3,3622,150,319,0.25,0.797,100%,0.0,3621.8432601880877
9.105,550.72,4562,1.3,3623,149,320,0.25,0.796,100%,0.0,3622.571875
9.103,549.74,4563,1.3,3623,149,321,0.25,0.794,100%,0.0,3622.9501557632398
9.101,549.17,4563,1.3,3624,149,322,0.25,0.792,100%,0.0,3623.664596273292
9.098,547.83,4563,1.3,3624,149,323,0.25,0.790,100%,0.0,3623.7770897832816
9.096,547.07,4563,1.3,3624,148,324,0.25,0.789,100%,0.0,3624.311728395062
9.093,546.23,4563,1.3,3624,148,325,0.25,0.787,100%,0.0,3623.932307692308
9.092,545.58,4559,1.3,3620,148,326,0.25,0.785,100%,0.0,3619.7515337423315
9.089,544.47,4560,1.3,3621,148,327,0.25,0.784,100%,0.0,3620.5688073394494
9.086,543.50,4560,1.3,3621,148,328,0.25,0.782,100%,0.0,3620.942073170732
9.083,542.20,4554,1.3,3615,148,329,0.25,0.784,100%,0.0,3614.8328267477204
9.079,540.84,4554,1.3,3614,148,330,0.25,0.782,100%,0.0,3614.0151515151515
9.076,539.51,4553,1.3,3613,148,331,0.25,0.781,100%,0.0,3613.4441087613295
9.074,538.85,4553,1.3,3613,148,332,0.25,0.780,100%,0.0,3612.9939759036147
9.071,537.85,4554,1.3,3614,148,333,0.25,0.778,100%,0.0,3613.6666666666665
9.069,537.10,4553,1.3,3613,147,334,0.25,0.776,100%,0.0,3613.0
9.063,534.92,4550,1.3,3610,148,335,0.25,0.775,100%,0.0,3609.5880597014925
9.061,533.93,4550,1.3,3609,148,336,0.25,0.774,100%,0.0,3608.8869047619046
9.059,533.26,4550,1.3,3609,148,337,0.25,0.772,100%,0.0,3608.902077151335
9.055,531.79,4548,1.3,3608,148,338,0.25,0.771,100%,0.0,3607.591715976331
9.051,530.27,4548,1.3,3608,148,339,0.25,0.770,100%,0.0,3607.5132743362833
9.050,530.02,4547,1.3,3607,148,340,0.25,0.768,100%,0.0,3606.5676470588237
9.047,528.80,4548,1.3,3607,148,341,0.25,0.767,100%,0.0,3607.3958944281526
9.045,528.38,4545,1.3,3605,147,342,0.25,0.765,100%,0.0,3604.7134502923977
9.043,527.66,4545,1.3,3604,147,343,0.25,0.764,100%,0.0,3604.0320699708454
9.041,526.84,4545,1.3,3605,147,344,0.25,0.762,100%,0.0,3604.892441860465
9.037,525.30,4546,1.3,3605,147,345,0.25,0.761,100%,0.0,3605.0289855072465
9.034,524.24,4546,1.3,3606,147,346,0.25,0.759,100%,0.0,3605.9624277456646
9.030,522.71,4546,1.3,3606,147,347,0.25,0.758,100%,0.0,3606.0403458213254
9.026,521.46,4547,1.3,3607,147,348,0.25,0.756,100%,0.0,3606.862068965517
9.021,519.62,4548,1.3,3608,147,349,0.25,0.755,100%,0.0,3607.9885386819483
9.018,518.56,4549,1.3,3609,147,350,0.25,0.753,100%,0.0,3608.6857142857143
9.016,517.55,4550,1.3,3610,147,351,0.25,0.752,100%,0.0,3609.706552706553
9.010,515.68,4551,1.3,3610,147,352,0.25,0.751,100%,0.0,3610.4573863636365
9.008,514.74,4552,1.3,3611,146,353,0.25,0.749,100%,0.0,3611.3909348441925
9.005,513.86,4552,1.3,3611,146,354,0.25,0.748,100%,0.0,3611.3333333333335
9.003,513.10,4552,1.3,3612,146,355,0.25,0.747,100%,0.0,3612.1154929577465
9.001,512.41,4553,1.3,3612,146,356,0.25,0.746,100%,0.0,3612.39606741573
8.996,510.57,4553,1.3,3613,146,357,0.25,0.745,100%,0.0,3613.453781512605
8.993,509.62,4554,1.3,3614,146,358,0.25,0.743,100%,0.0,3614.424581005587
8.988,507.86,4554,1.3,3615,146,359,0.25,0.742,100%,0.0,3615.459610027855
8.985,506.71,4556,1.3,3616,146,360,0.25,0.741,100%,0.0,3616.2277777777776
8.980,504.85,4556,1.3,3616,146,361,0.25,0.740,100%,0.0,3616.349030470914
8.977,503.80,4555,1.3,3615,147,362,0.25,0.738,100%,0.0,3615.466850828729
8.976,503.57,4553,1.3,3613,146,363,0.25,0.738,100%,0.0,3613.3994490358127
8.971,501.95,4554,1.3,3614,146,364,0.25,0.738,100%,0.0,3614.096153846154
8.968,500.84,4554,1.3,3614,146,365,0.25,0.737,100%,0.0,3614.254794520548
8.966,500.24,4554,1.3,3614,146,366,0.25,0.735,100%,0.0,3614.396174863388
8.962,498.67,4554,1.3,3615,146,367,0.25,0.734,100%,0.0,3615.4196185286105
8.952,495.31,4556,1.3,3616,147,368,0.25,0.733,100%,0.0,3616.4646739130435
8.950,494.40,4556,1.3,3617,147,369,0.25,0.732,100%,0.0,3617.032520325203
8.947,493.41,4556,1.3,3617,147,370,0.25,0.731,100%,0.0,3617.054054054054
8.946,493.25,4553,1.3,3614,147,371,0.25,0.730,100%,0.0,3613.611859838275
8.945,492.77,4551,1.3,3612,147,372,0.25,0.729,100%,0.0,3612.3306451612902
8.943,492.10,4552,1.3,3613,146,373,0.25,0.727,100%,0.0,3612.7908847184985
8.938,490.50,4552,1.3,3612,147,374,0.25,0.727,100%,0.0,3612.275401069519
8.934,489.15,4553,1.3,3613,147,375,0.25,0.727,100%,0.0,3612.6773333333335
8.934,489.01,4552,1.3,3612,146,376,0.25,0.726,100%,0.0,3611.7313829787236
8.934,488.95,4551,1.3,3612,146,377,0.25,0.725,100%,0.0,3611.501326259947
8.932,488.32,4552,1.3,3612,146,378,0.25,0.723,100%,0.0,3612.031746031746
8.929,487.45,4553,1.3,3613,146,379,0.25,0.722,100%,0.0,3612.9366754617413
8.925,486.10,4554,1.3,3614,146,380,0.25,0.722,100%,0.0,3613.7157894736843
8.920,484.54,4555,1.3,3615,146,381,0.25,0.720,100%,0.0,3614.6824146981626
8.917,483.43,4554,1.3,3614,146,382,0.25,0.719,100%,0.0,3614.434554973822
8.913,482.11,4556,1.3,3615,146,383,0.25,0.718,100%,0.0,3615.2506527415144
8.912,481.86,4555,1.3,3616,146,384,0.25,0.717,100%,0.0,3615.5442708333335
8.907,480.19,4557,1.3,3616,146,385,0.25,0.716,100%,0.0,3616.418181818182
8.906,479.62,4557,1.3,3617,146,386,0.25,0.715,100%,0.0,3616.9067357512954
8.903,478.84,4556,1.3,3616,146,387,0.25,0.714,100%,0.0,3616.15503875969
8.900,477.75,4557,1.3,3616,146,388,0.25,0.713,100%,0.0,3616.417525773196
8.900,477.55,4556,1.3,3614,145,389,0.25,0.712,100%,0.0,3614.1285347043704
8.896,476.25,4557,1.3,3615,145,390,0.25,0.711,100%,0.0,3615.117948717949
8.886,473.23,4557,1.3,3616,146,391,0.25,0.710,100%,0.0,3616.102301790281
8.884,472.49,4557,1.3,3617,146,392,0.25,0.709,100%,0.0,3616.6071428571427
8.881,471.49,4558,1.3,3618,146,393,0.25,0.708,100%,0.0,3617.5165394402034
8.879,470.78,4559,1.3,3618,146,394,0.25,0.707,100%,0.0,3618.1852791878173
8.878,470.36,4558,1.3,3617,146,395,0.25,0.706,100%,0.0,3617.3164556962024
8.877,470.06,4553,1.3,3612,145,396,0.25,0.706,100%,0.0,3612.376262626263
8.873,468.75,4554,1.3,3613,146,397,0.25,0.705,100%,0.0,3612.8488664987403
8.873,468.79,4553,1.3,3612,145,398,0.25,0.704,100%,0.0,3612.110552763819
8.869,467.40,4553,1.3,3613,145,399,0.25,0.703,100%,0.0,3612.531328320802
8.868,467.35,4551,1.3,3610,145,400,0.25,0.702,100%,0.0,3610.39
8.864,465.85,4552,1.3,3611,145,401,0.25,0.702,100%,0.0,3611.361596009975
8.859,464.33,4552,1.3,3612,146,402,0.25,0.701,100%,0.0,3611.7960199004974
8.856,463.47,4552,1.3,3612,146,403,0.25,0.700,100%,0.0,3611.868486352357
8.854,462.69,4553,1.3,3612,145,404,0.25,0.699,100%,0.0,3612.309405940594
8.854,462.63,4550,1.3,3610,145,405,0.25,0.698,100%,0.0,3609.8271604938273
8.851,461.64,4550,1.3,3610,145,406,0.25,0.697,100%,0.0,3610.1847290640394
8.848,460.77,4550,1.3,3610,145,407,0.25,0.696,100%,0.0,3609.678132678133
8.844,459.61,4550,1.3,3610,145,408,0.25,0.695,100%,0.0,3610.200980392157
8.841,458.73,4550,1.3,3611,145,409,0.25,0.694,100%,0.0,3610.831295843521
8.838,457.69,4551,1.3,3612,145,410,0.25,0.693,100%,0.0,3611.5731707317073
8.835,456.82,4551,1.3,3611,145,411,0.25,0.692,100%,0.0,3610.956204379562
8.833,456.11,4551,1.3,3611,145,412,0.25,0.691,100%,0.0,3611.1674757281553
8.828,454.46,4550,1.3,3610,145,413,0.25,0.691,100%,0.0,3610.3341404358353
8.824,453.31,4551,1.3,3611,146,414,0.25,0.691,100%,0.0,3610.8888888888887
8.816,450.61,4551,1.3,3611,146,415,0.25,0.691,100%,0.0,3611.019277108434
8.814,450.04,4552,1.3,3612,146,416,0.25,0.690,100%,0.0,3611.8173076923076
8.809,448.63,4553,1.3,3612,146,417,0.25,0.689,100%,0.0,3612.4268585131895
8.808,448.32,4552,1.3,3612,146,418,0.25,0.688,100%,0.0,3611.6674641148325
8.805,447.35,4552,1.3,3612,146,419,0.25,0.687,100%,0.0,3611.7899761336516
8.804,446.99,4552,1.3,3612,146,420,0.25,0.686,100%,0.0,3611.8738095238095
8.803,446.67,4551,1.3,3611,146,421,0.25,0.685,100%,0.0,3610.8883610451308
8.801,446.03,4550,1.3,3609,146,422,0.25,0.684,100%,0.0,3609.436018957346
8.796,444.36,4550,1.3,3610,146,423,0.25,0.683,100%,0.0,3610.3356973995274
8.791,442.83,4551,1.3,3611,146,424,0.25,0.683,100%,0.0,3610.9716981132074
8.788,442.18,4551,1.3,3610,146,425,0.25,0.682,100%,0.0,3610.2094117647057
8.785,441.24,4552,1.3,3611,146,426,0.25,0.681,100%,0.0,3610.8380281690143
8.783,440.58,4552,1.3,3611,146,427,0.25,0.680,100%,0.0,3610.96018735363
8.782,440.22,4551,1.3,3610,146,428,0.25,0.679,100%,0.0,3610.341121495327
8.781,439.76,4551,1.3,3610,145,429,0.25,0.678,100%,0.0,3609.8088578088577
8.779,439.16,4551,1.3,3611,145,430,0.25,0.677,100%,0.0,3610.5744186046513
8.778,438.88,4548,1.3,3607,145,431,0.25,0.677,100%,0.0,3607.22969837587
8.775,437.98,4549,1.3,3608,145,432,0.25,0.676,100%,0.0,3608.011574074074
8.772,437.27,4550,1.3,3608,145,433,0.25,0.675,100%,0.0,3608.041570438799
8.770,436.50,4551,1.3,3609,145,434,0.25,0.675,100%,0.0,3608.589861751152
8.768,436.06,4551,1.3,3608,145,435,0.25,0.674,100%,0.0,3608.3632183908044
8.765,435.08,4550,1.3,3608,145,436,0.25,0.675,100%,0.0,3607.7247706422017
8.761,433.81,4551,1.3,3609,145,437,0.25,0.674,100%,0.0,3608.622425629291
8.760,433.59,4551,1.3,3609,145,438,0.25,0.673,100%,0.0,3608.7785388127854
8.759,433.24,4550,1.3,3608,145,439,0.25,0.673,100%,0.0,3608.2938496583142
8.757,432.62,4550,1.3,3608,145,440,0.25,0.672,100%,0.0,3608.3431818181816
8.756,432.42,4550,1.3,3608,145,441,0.25,0.671,100%,0.0,3607.925170068027
8.755,432.12,4550,1.3,3608,144,442,0.25,0.670,100%,0.0,3607.6470588235293
8.754,431.73,4548,1.3,3606,144,443,0.25,0.669,100%,0.0,3605.896162528217
8.752,431.02,4548,1.3,3606,144,444,0.25,0.668,100%,0.0,3606.1283783783783
8.748,430.06,4549,1.3,3607,144,445,0.25,0.667,100%,0.0,3606.523595505618
8.747,429.51,4550,1.3,3607,144,446,0.25,0.666,100%,0.0,3607.1367713004483
8.742,428.07,4549,1.3,3606,145,447,0.25,0.667,100%,0.0,3606.1677852348994
8.737,426.81,4550,1.3,3607,145,448,0.25,0.666,100%,0.0,3607.046875
8.738,426.85,4547,1.3,3605,145,449,0.25,0.665,100%,0.0,3604.9510022271716
8.736,426.36,4547,1.3,3605,144,450,0.25,0.664,100%,0.0,3605.048888888889
8.735,426.13,4544,1.3,3602,144,451,0.25,0.664,100%,0.0,3602.0443458980044
8.734,425.70,4544,1.3,3602,144,452,0.25,0.663,100%,0.0,3601.7898230088495
8.732,425.15,4544,1.3,3602,144,453,0.25,0.662,100%,0.0,3602.216335540839
8.728,424.10,4546,1.3,3603,144,454,0.25,0.661,100%,0.0,3602.8942731277534
8.727,423.87,4545,1.3,3603,144,455,0.25,0.660,100%,0.0,3602.9824175824174
8.725,423.08,4546,1.3,3604,144,456,0.25,0.659,100%,0.0,3603.5482456140353
8.722,422.25,4547,1.3,3604,144,457,0.25,0.658,100%,0.0,3604.363238512035
8.719,421.47,4547,1.3,3605,144,458,0.25,0.658,100%,0.0,3604.665938864629
8.719,421.37,4546,1.3,3604,143,459,0.25,0.657,100%,0.0,3604.4945533769064
8.714,419.91,4547,1.3,3605,144,460,0.25,0.657,100%,0.0,3604.9434782608696
8.712,419.26,4548,1.3,3606,143,461,0.25,0.656,100%,0.0,3605.5596529284167
8.709,418.45,4547,1.3,3605,144,462,0.25,0.656,100%,0.0,3604.7900432900433
8.705,417.37,4547,1.3,3605,144,463,0.25,0.655,100%,0.0,3605.047516198704
8.703,416.72,4548,1.3,3606,144,464,0.25,0.654,100%,0.0,3605.6487068965516
8.700,415.93,4547,1.3,3605,144,465,0.25,0.654,100%,0.0,3604.989247311828
8.699,415.59,4547,1.3,3605,144,466,0.25,0.653,100%,0.0,3605.257510729614
8.697,414.99,4548,1.3,3606,144,467,0.25,0.652,100%,0.0,3605.7880085653105
8.693,413.80,4549,1.3,3607,144,468,0.25,0.652,100%,0.0,3606.608974358974
8.691,413.18,4550,1.3,3607,144,469,0.25,0.651,100%,0.0,3607.37526652452
8.688,412.41,4550,1.3,3607,144,470,0.25,0.651,100%,0.0,3607.251063829787
8.686,411.81,4550,1.3,3607,144,471,0.25,0.650,100%,0.0,3607.067940552017
8.681,410.41,4550,1.3,3607,144,472,0.25,0.649,100%,0.0,3607.4131355932204
8.676,409.15,4551,1.3,3608,144,473,0.25,0.649,100%,0.0,3608.232558139535
8.675,408.61,4552,1.3,3609,144,474,0.25,0.648,100%,0.0,3608.8607594936707
8.670,407.37,4552,1.3,3610,144,475,0.25,0.647,100%,0.0,3609.5915789473684
8.666,406.23,4553,1.3,3610,144,476,0.25,0.646,100%,0.0,3610.201680672269
8.664,405.57,4553,1.3,3611,144,477,0.25,0.645,100%,0.0,3610.9475890985327
8.663,405.40,4553,1.3,3610,144,478,0.25,0.645,100%,0.0,3610.4309623430963
8.661,404.73,4554,1.3,3611,144,479,0.25,0.644,100%,0.0,3611.048016701461
8.659,404.32,4554,1.3,3611,144,480,0.25,0.643,100%,0.0,3610.7916666666665
8.657,403.55,4555,1.3,3611,144,481,0.25,0.642,100%,0.0,3611.4802494802493
8.652,402.19,4555,1.3,3612,144,482,0.25,0.642,100%,0.0,3612.2676348547716
8.649,401.44,4556,1.3,3613,144,483,0.25,0.641,100%,0.0,3612.631469979296
8.648,401.08,4556,1.3,3613,144,484,0.25,0.640,100%,0.0,3613.128099173554
8.645,400.35,4557,1.3,3614,144,485,0.25,0.639,100%,0.0,3613.9092783505153
8.640,398.99,4558,1.3,3615,144,486,0.25,0.639,100%,0.0,3614.685185185185
8.639,398.55,4558,1.3,3615,144,487,0.25,0.638,100%,0.0,3614.8254620123203
8.636,397.92,4557,1.3,3614,144,488,0.25,0.638,100%,0.0,3613.6721311475408
8.633,397.07,4558,1.3,3614,144,489,0.25,0.638,100%,0.0,3614.2924335378325
8.632,396.62,4559,1.3,3615,144,490,0.25,0.637,100%,0.0,3614.8918367346937
8.630,396.16,4559,1.3,3615,144,491,0.25,0.636,100%,0.0,3615.2708757637474
8.627,395.46,4560,1.3,3616,144,492,0.25,0.635,100%,0.0,3615.8353658536585
8.626,394.97,4559,1.3,3615,144,493,0.25,0.635,100%,0.0,3615.3651115618663
8.623,394.35,4560,1.3,3615,143,494,0.25,0.634,100%,0.0,3615.1983805668015
8.621,393.81,4560,1.3,3615,143,495,0.25,0.633,100%,0.0,3615.4949494949497
8.621,393.64,4557,1.3,3612,143,496,0.25,0.633,100%,0.0,3612.485887096774
8.615,392.19,4557,1.3,3613,144,497,0.25,0.633,100%,0.0,3612.8269617706237
8.614,391.84,4558,1.3,3613,144,498,0.25,0.632,100%,0.0,3613.0522088353414
8.612,391.40,4558,1.3,3614,143,499,0.25,0.631,100%,0.0,3613.5310621242484
8.610,390.67,4558,1.3,3614,143,500,0.25,0.630,100%,0.0,3614.044
8.605,389.31,4559,1.3,3615,144,501,0.25,0.630,100%,0.0,3614.7944111776446
8.602,388.44,4560,1.3,3615,144,502,0.25,0.629,100%,0.0,3615.4581673306775
8.598,387.41,4560,1.3,3616,144,503,0.25,0.629,100%,0.0,3615.5606361829027
8.595,386.66,4561,1.3,3616,144,504,0.25,0.628,100%,0.0,3616.0218253968255
8.592,385.91,4561,1.3,3617,144,505,0.25,0.627,100%,0.0,3616.5247524752476
8.590,385.39,4562,1.3,3617,144,506,0.25,0.627,100%,0.0,3617.081027667984
8.588,384.76,4562,1.3,3617,144,507,0.25,0.627,100%,0.0,3617.3688362919133
8.585,383.88,4561,1.3,3617,144,508,0.25,0.627,100%,0.0,3616.850393700787
8.581,383.00,4561,1.3,3616,144,509,0.25,0.627,100%,0.0,3616.3791748526523
8.580,382.66,4561,1.3,3617,144,510,0.25,0.626,100%,0.0,3616.541176470588
8.577,381.81,4561,1.3,3617,144,511,0.25,0.626,100%,0.0,3616.861056751468
8.574,380.96,4562,1.3,3618,144,512,0.25,0.625,100%,0.0,3617.568359375
8.570,380.17,4562,1.3,3618,144,513,0.25,0.625,100%,0.0,3617.6491228070176
8.567,379.34,4562,1.3,3618,144,514,0.25,0.624,100%,0.0,3618.239299610895
8.563,378.32,4563,1.3,3619,145,515,0.25,0.624,100%,0.0,3618.5009708737866
8.562,377.86,4562,1.3,3618,145,516,0.25,0.623,100%,0.0,3618.296511627907
8.557,376.71,4562,1.3,3618,145,517,0.25,0.623,100%,0.0,3618.3829787234044
8.555,376.21,4562,1.3,3618,145,518,0.25,0.622,100%,0.0,3618.135135135135
8.553,375.58,4562,1.3,3618,145,519,0.25,0.622,100%,0.0,3618.3429672447014
8.552,375.27,4562,1.3,3619,145,520,0.25,0.621,100%,0.0,3618.5730769230768
8.550,374.94,4562,1.3,3618,145,521,0.25,0.620,100%,0.0,3618.328214971209
8.547,373.92,4562,1.3,3618,145,522,0.25,0.620,100%,0.0,3618.4942528735633
8.545,373.51,4561,1.3,3618,145,523,0.25,0.619,100%,0.0,3617.812619502868
8.544,373.38,4561,1.3,3618,145,524,0.25,0.619,100%,0.0,3617.702290076336
8.543,372.89,4561,1.3,3618,145,525,0.25,0.619,100%,0.0,3618.167619047619
8.540,372.26,4562,1.3,3619,145,526,0.25,0.619,100%,0.0,3618.842205323194
8.538,371.71,4563,1.3,3619,145,527,0.25,0.619,100%,0.0,3619.3776091081595
8.531,370.00,4563,1.3,3620,145,528,0.25,0.619,100%,0.0,3620.098484848485
8.530,369.74,4562,1.3,3619,145,529,0.25,0.619,100%,0.0,3618.9848771266543
8.530,369.62,4562,1.3,3618,145,530,0.25,0.618,100%,0.0,3618.2
8.529,369.34,4559,1.3,3615,145,531,0.25,0.618,100%,0.0,3615.3107344632767
8.529,369.41,4557,1.3,3614,145,532,0.25,0.618,100%,0.0,3613.9454887218044
8.529,369.28,4557,1.3,3614,145,533,0.25,0.617,100%,0.0,3613.636022514071
8.527,368.90,4557,1.3,3614,145,534,0.25,0.616,100%,0.0,3614.172284644195
8.525,368.34,4558,1.3,3615,145,535,0.25,0.616,100%,0.0,3614.852336448598
8.524,368.24,4557,1.3,3614,145,536,0.25,0.615,100%,0.0,3614.035447761194
8.524,368.03,4557,1.3,3613,144,537,0.25,0.615,100%,0.0,3613.441340782123
8.522,367.66,4557,1.3,3614,144,538,0.25,0.614,100%,0.0,3613.9962825278812
8.522,367.58,4557,1.3,3614,144,539,0.25,0.613,100%,0.0,3614.1595547309835
8.519,366.81,4558,1.3,3615,144,540,0.25,0.613,100%,0.0,3614.7203703703703
8.519,366.78,4557,1.3,3613,144,541,0.25,0.613,100%,0.0,3613.279112754159
8.517,366.43,4557,1.3,3614,144,542,0.25,0.612,100%,0.0,3613.9446494464946
8.517,366.28,4555,1.3,3612,144,543,0.25,0.612,100%,0.0,3612.220994475138
8.516,365.97,4554,1.3,3611,144,544,0.25,0.611,100%,0.0,3611.1636029411766
8.512,365.15,4555,1.3,3612,144,545,0.25,0.611,100%,0.0,3611.726605504587
8.510,364.55,4556,1.3,3612,144,546,0.25,0.610,100%,0.0,3612.430402930403
8.509,364.23,4556,1.3,3613,144,547,0.25,0.610,100%,0.0,3612.8665447897624
8.505,363.25,4557,1.3,3614,144,548,0.25,0.610,100%,0.0,3613.5547445255474
8.502,362.54,4557,1.3,3614,144,549,0.25,0.609,100%,0.0,3613.622950819672
8.498,361.57,4557,1.3,3614,144,550,0.25,0.609,100%,0.0,3614.3254545454547
8.497,361.41,4558,1.3,3615,144,551,0.25,0.608,100%,0.0,3614.813067150635
8.495,360.75,4558,1.3,3615,144,552,0.25,0.608,100%,0.0,3614.8460144927535
8.491,359.71,4558,1.3,3616,144,553,0.25,0.607,100%,0.0,3615.524412296564
8.489,359.20,4558,1.3,3616,144,554,0.25,0.607,100%,0.0,3615.7563176895305
8.484,358.10,4559,1.3,3616,145,555,0.25,0.606,100%,0.0,3616.4324324324325
8.482,357.60,4559,1.3,3617,144,556,0.25,0.605,100%,0.0,3616.703237410072
8.481,357.35,4559,1.3,3617,144,557,0.25,0.605,100%,0.0,3616.569120287253
8.480,357.14,4559,1.3,3617,144,558,0.25,0.604,100%,0.0,3616.6756272401435
8.478,356.50,4559,1.3,3617,144,559,0.25,0.604,100%,0.0,3617.0483005366727
8.473,355.39,4560,1.3,3617,144,560,0.25,0.604,100%,0.0,3617.4553571428573
8.471,354.88,4560,1.3,3617,144,561,0.25,0.603,100%,0.0,3617.2459893048126
8.468,354.06,4561,1.3,3618,145,562,0.25,0.602,100%,0.0,3617.8950177935944
8.464,353.19,4562,1.3,3618,145,563,0.25,0.602,100%,0.0,3618.429840142096
8.464,353.14,4561,1.3,3618,144,564,0.25,0.601,100%,0.0,3617.6666666666665
8.462,352.54,4561,1.3,3618,144,565,0.25,0.601,100%,0.0,3618.2902654867257
8.461,352.46,4561,1.3,3618,144,566,0.25,0.600,100%,0.0,3617.9328621908126
8.460,352.16,4561,1.3,3618,144,567,0.25,0.600,100%,0.0,3618.037037037037
8.458,351.58,4561,1.3,3618,144,568,0.25,0.600,100%,0.0,3618.2588028169016
8.456,351.16,4562,1.3,3619,144,569,0.25,0.599,100%,0.0,3618.780316344464
8.454,350.77,4562,1.3,3619,144,570,0.25,0.598,100%,0.0,3619.0526315789475
8.454,350.76,4560,1.3,3617,144,571,0.25,0.598,100%,0.0,3617.15411558669
8.449,349.35,4560,1.3,3618,144,572,0.25,0.598,100%,0.0,3617.5384615384614
8.446,348.73,4561,1.3,3618,144,573,0.25,0.598,100%,0.0,3617.9842931937173
8.444,348.33,4561,1.3,3618,144,574,0.25,0.597,100%,0.0,3618.479094076655
8.444,348.16,4561,1.3,3619,144,575,0.25,0.596,100%,0.0,3618.697391304348
8.442,347.83,4561,1.3,3618,144,576,0.25,0.596,100%,0.0,3618.4826388888887
8.440,347.20,4561,1.3,3619,144,577,0.25,0.596,100%,0.0,3618.7105719237434
8.437,346.57,4562,1.3,3619,144,578,0.25,0.595,100%,0.0,3619.311418685121
8.436,346.38,4561,1.3,3619,144,579,0.25,0.595,100%,0.0,3619.027633851468
8.433,345.70,4562,1.3,3619,144,580,0.25,0.594,100%,0.0,3619.4741379310344
8.430,345.00,4563,1.3,3620,144,581,0.25,0.594,100%,0.0,3620.12908777969
8.428,344.51,4563,1.3,3621,144,582,0.25,0.593,100%,0.0,3620.585910652921
8.425,343.78,4563,1.3,3621,144,583,0.25,0.593,100%,0.0,3621.229845626072
8.423,343.33,4562,1.3,3620,144,584,0.25,0.592,100%,0.0,3619.871575342466
8.421,342.80,4562,1.3,3620,144,585,0.25,0.592,100%,0.0,3619.7521367521367
8.418,342.04,4563,1.3,3620,144,586,0.25,0.591,100%,0.0,3620.3703071672353
8.413,340.77,4564,1.3,3621,145,587,0.25,0.591,100%,0.0,3621.0170357751276
8.410,340.17,4564,1.3,3621,145,588,0.25,0.590,100%,0.0,3620.732993197279
8.409,339.96,4563,1.3,3619,145,589,0.25,0.590,100%,0.0,3619.4074702886246
8.407,339.48,4562,1.3,3619,145,590,0.25,0.590,100%,0.0,3618.842372881356
8.403,338.50,4562,1.3,3619,145,591,0.25,0.589,100%,0.0,3619.472081218274
8.401,338.06,4561,1.3,3618,145,592,0.25,0.589,100%,0.0,3617.7449324324325
8.400,337.77,4560,1.3,3617,145,593,0.25,0.589,100%,0.0,3616.8971332209107
8.399,337.46,4561,1.3,3617,145,594,0.25,0.588,100%,0.0,3617.40404040404
8.398,337.27,4559,1.3,3616,145,595,0.25,0.588,100%,0.0,3615.6151260504203
8.393,336.19,4560,1.3,3616,145,596,0.25,0.588,100%,0.0,3616.253355704698
8.391,335.67,4560,1.3,3616,145,597,0.25,0.587,100%,0.0,3616.0904522613064
8.389,335.27,4561,1.3,3617,145,598,0.25,0.587,100%,0.0,3616.7157190635453
8.388,335.06,4561,1.3,3617,145,599,0.25,0.586,100%,0.0,3617.16694490818
8.387,334.81,4561,1.3,3618,145,600,0.25,0.586,100%,0.0,3617.5933333333332
8.385,334.30,4561,1.3,3618,145,601,0.25,0.585,100%,0.0,3617.8136439267887
8.385,334.22,4560,1.3,3617,145,602,0.25,0.585,100%,0.0,3617.186046511628
8.384,334.16,4559,1.3,3616,144,603,0.25,0.584,100%,0.0,3615.8971807628523
8.384,334.01,4559,1.3,3615,144,604,0.25,0.584,100%,0.0,3615.360927152318
8.381,333.30,4559,1.3,3616,145,605,0.25,0.583,100%,0.0,3615.9900826446283
8.377,332.34,4559,1.3,3616,145,606,0.25,0.584,100%,0.0,3615.884488448845
8.375,332.09,4559,1.3,3616,145,607,0.25,0.583,100%,0.0,3615.7067545304776
8.371,331.17,4559,1.3,3616,145,608,0.25,0.583,100%,0.0,3616.3273026315787
8.370,330.80,4560,1.3,3617,145,609,0.25,0.582,100%,0.0,3616.8177339901476
8.364,329.51,4560,1.3,3617,146,610,0.25,0.583,100%,0.0,3616.760655737705
8.362,329.03,4559,1.3,3616,146,611,0.25,0.583,100%,0.0,3616.392798690671
